geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2303,-23.4824,-46.6125,Sao Paulo,SP
2363,-23.4333,-46.5778,Sao Paulo,SP
2324,-23.4457,-46.5832,Sao Paulo,SP
2373,-23.457,-46.6193,Sao Paulo,SP
2302,-23.4863,-46.6152,Sao Paulo,SP
2350,-23.4593,-46.6093,Sao Paulo,SP
2378,-23.454,-46.6302,São Paulo,SP
2317,-23.4583,-46.5957,Sao Paulo,SP
2351,-23.4561,-46.5986,Sao Paulo,SP
2301,-23.4874,-46.6163,Sao Paulo,SP
2332,-23.4863,-46.6222,Sao Paulo,SP
2376,-23.4585,-46.6267,Sao Paulo,SP
2326,-23.4477,-46.5754,Sao Paulo,SP
2335,-23.4842,-46.616,Sao Paulo,SP
2346,-23.472,-46.6084,Sao Paulo,SP
2362,-23.6386,-46.6082,Sao Paulo,SP
2357,-23.4506,-46.612,Sao Paulo,SP
2329,-23.4492,-46.5791,Sao Paulo,SP
2314,-23.4614,-46.6011,Sao Paulo,SP
2310,-23.4719,-46.5986,Sao Paulo,SP
2325,-23.4559,-46.585,Sao Paulo,SP
2354,-23.4548,-46.6069,Sao Paulo,SP
2320,-23.4495,-46.5979,Sao Paulo,SP
2361,-23.436,-46.5824,Sao Paulo,SP
2338,-23.4741,-46.6182,Sao Paulo,SP
2331,-23.4865,-46.6193,Sao Paulo,SP
2333,-23.4736,-46.619,São Paulo,SP
2307,-23.4829,-46.608,Sao Paulo,SP
2349,-23.4614,-46.6036,Sao Paulo,SP
2353,-23.4531,-46.6058,Sao Paulo,SP
2336,-23.4806,-46.6194,São Paulo,SP
2339,-23.4762,-46.614,São Paulo,SP
2368,-23.3993,-46.5776,Sao Paulo,SP
2370,-23.4634,-46.6224,Sao Paulo,SP
2328,-23.4338,-46.5712,Sao Paulo,SP
2359,-23.4457,-46.6197,Sao Paulo,SP
2345,-23.4686,-46.6163,Sao Paulo,SP
2327,-23.444,-46.5752,Sao Paulo,SP
2364,-23.4334,-46.5821,São Paulo,SP
2304,-23.4818,-46.6027,Sao Paulo,SP
2430,-23.478,-46.6507,Sao Paulo,SP
2402,-23.4911,-46.626,Sao Paulo,SP
2442,-23.4732,-46.6433,Sao Paulo,SP
2409,-23.4767,-46.6265,Sao Paulo,SP
2467,-23.4926,-46.6448,São Paulo,SP
2422,-23.47,-46.6348,Sao Paulo,SP
2441,-23.4714,-46.6406,Sao Paulo,SP
2452,-23.499,-46.6443,São Paulo,SP
2435,-23.4824,-46.6428,Sao Paulo,SP
2464,-23.4901,-46.6507,Sao Paulo,SP
2431,-23.4853,-46.6366,Sao Paulo,SP
2478,-23.4793,-46.6596,Sao Paulo,SP
2436,-23.4793,-46.6368,Sao Paulo,SP
2473,-23.4783,-46.6522,São Paulo,SP
2415,-23.4719,-46.63,São Paulo,SP
2468,-23.4895,-46.6487,Sao Paulo,SP
2401,-23.4861,-46.6282,Sao Paulo,SP
2419,-23.4772,-46.6398,Sao Paulo,SP
2479,-23.4754,-46.6507,Sao Paulo,SP
2471,-23.4812,-46.6554,Sao Paulo,SP
2417,-23.4784,-46.6292,Sao Paulo,SP
2410,-23.4758,-46.6252,Sao Paulo,SP
2420,-23.4761,-46.6341,Sao Paulo,SP
2462,-23.4957,-46.639,Sao Paulo,SP
2461,-23.4935,-46.6384,Sao Paulo,SP
2443,-23.4723,-46.6464,São Paulo,SP
2403,-23.4932,-46.629,Sao Paulo,SP
2466,-23.4941,-46.6433,Sao Paulo,SP
2404,-23.4896,-46.6285,Sao Paulo,SP
2433,-23.4807,-46.6367,São Paulo,SP
2406,-23.4882,-46.6287,Sao Paulo,SP
2474,-23.4773,-46.6557,Sao Paulo,SP
2434,-23.4842,-46.64,Sao Paulo,SP
2407,-23.4854,-46.6243,Sao Paulo,SP
2421,-23.4743,-46.6317,Sao Paulo,SP
2472,-23.4762,-46.659,Sao Paulo,SP
2470,-23.4842,-46.6487,Sao Paulo,SP
2460,-23.4913,-46.6379,São Paulo,SP
2475,-23.4811,-46.6463,Sao Paulo,SP
2416,-23.4796,-46.6287,São Paulo,SP
2418,-23.4707,-46.6313,São Paulo,SP
2413,-23.4867,-46.6442,Sao Paulo,SP
2451,-23.5003,-46.641,Sao Paulo,SP
2465,-23.4917,-46.6496,Sao Paulo,SP
2405,-23.4947,-46.6289,Sao Paulo,SP
2469,-23.4849,-46.6425,Sao Paulo,SP
2440,-23.4759,-46.6498,Sao Paulo,SP
2408,-23.4819,-46.6265,Sao Paulo,SP
2450,-23.4997,-46.6394,Sao Paulo,SP
2411,-23.4742,-46.6252,Sao Paulo,SP
2432,-23.4867,-46.6354,Sao Paulo,SP
2463,-23.49,-46.6442,Sao Paulo,SP
2423,-23.4692,-46.635,Sao Paulo,SP
2565,-23.4861,-46.6683,Sao Paulo,SP
2542,-23.4919,-46.6593,Sao Paulo,SP
2522,-23.503,-46.6564,Sao Paulo,SP
2536,-23.4936,-46.6504,Sao Paulo,SP
2566,-23.4828,-46.6708,Sao Paulo,SP
2519,-23.5023,-46.6584,Sao Paulo,SP
2513,-23.5125,-46.6565,Sao Paulo,SP
2550,-23.5055,-46.6692,Sao Paulo,SP
2556,-23.4994,-46.6712,Sao Paulo,SP
2544,-23.4903,-46.6607,Sao Paulo,SP
2543,-23.485,-46.6629,Sao Paulo,SP
2560,-23.495,-46.6718,Sao Paulo,SP
2517,-23.5061,-46.6661,Sao Paulo,SP
2510,-23.5137,-46.6526,Sao Paulo,SP
2518,-23.5088,-46.6665,Sao Paulo,SP
2554,-23.4965,-46.6669,Sao Paulo,SP
2539,-23.4965,-46.6594,Sao Paulo,SP
2530,-23.5019,-46.6621,Sao Paulo,SP
2535,-23.4983,-46.6497,Sao Paulo,SP
2537,-23.4927,-46.6493,Sao Paulo,SP
2563,-23.4921,-46.6725,Sao Paulo,SP
2561,-23.4928,-46.676,Sao Paulo,SP
2555,-23.4932,-46.6648,Sao Paulo,SP
2564,-23.4867,-46.6719,Sao Paulo,SP
2512,-23.5126,-46.6629,São Paulo,SP
2534,-23.4962,-46.6548,Sao Paulo,SP
2525,-23.5027,-46.6478,Sao Paulo,SP
2562,-23.4858,-46.6739,Sao Paulo,SP
2520,-23.5003,-46.649,Sao Paulo,SP
2557,-23.4994,-46.6738,Sao Paulo,SP
2553,-23.4967,-46.6645,Sao Paulo,SP
2546,-23.5086,-46.6704,Sao Paulo,SP
2516,-23.51,-46.66,Sao Paulo,SP
2514,-23.5113,-46.6559,Sao Paulo,SP
2552,-23.4987,-46.6626,Sao Paulo,SP
2524,-23.5017,-46.6499,Sao Paulo,SP
2540,-23.4905,-46.656,Sao Paulo,SP
2508,-23.5098,-46.6637,Sao Paulo,SP
2558,-23.4975,-46.6753,Sao Paulo,SP
2545,-23.4936,-46.6636,Sao Paulo,SP
2515,-23.5101,-46.6591,Sao Paulo,SP
2531,-23.5023,-46.6513,Sao Paulo,SP
2526,-23.5048,-46.6487,Sao Paulo,SP
2523,-23.5075,-46.6546,Sao Paulo,SP
2541,-23.4859,-46.6548,Sao Paulo,SP
2567,-23.4811,-46.6696,Sao Paulo,SP
2551,-23.5027,-46.6697,São Paulo,SP
2521,-23.504,-46.6649,Sao Paulo,SP
2533,-23.4941,-46.6584,Sao Paulo,SP
2511,-23.5067,-46.6458,Sao Paulo,SP
2559,-23.4938,-46.6743,São Paulo,SP
2532,-23.4959,-46.6604,Sao Paulo,SP
2538,-23.4988,-46.6525,São Paulo,SP
2598,-23.5129,-46.671,Sao Paulo,SP
2577,-23.4882,-46.6789,Sao Paulo,SP
2501,-23.5149,-46.6612,Sao Paulo,SP
2610,-23.4759,-46.6659,Sao Paulo,SP
2676,-23.4566,-46.6729,Sao Paulo,SP
2612,-23.4722,-46.6629,São Paulo,SP
2632,-23.4607,-46.6483,Sao Paulo,SP
2673,-23.4667,-46.669,Sao Paulo,SP
2616,-23.4664,-46.6553,Sao Paulo,SP
2615,-23.4715,-46.6567,Sao Paulo,SP
2617,-23.4664,-46.6587,Sao Paulo,SP
2613,-23.4726,-46.6611,Sao Paulo,SP
2630,-23.4638,-46.6407,Sao Paulo,SP
2618,-23.4659,-46.6489,São Paulo,SP
2651,-23.4599,-46.6573,Sao Paulo,SP
2633,-23.4609,-46.6502,Sao Paulo,SP
2675,-23.4582,-46.6678,Sao Paulo,SP
2611,-23.4666,-46.6393,Sao Paulo,SP
2652,-23.4549,-46.6568,Sao Paulo,SP
2671,-23.4685,-46.6644,Sao Paulo,SP
2650,-23.4615,-46.6578,Sao Paulo,SP
2679,-23.456,-46.6636,Sao Paulo,SP
2674,-23.4599,-46.6668,Sao Paulo,SP
2680,-23.4441,-46.6691,Sao Paulo,SP
2636,-23.4559,-46.6461,Sao Paulo,SP
2649,-23.461,-46.6611,Sao Paulo,SP
2634,-23.4602,-46.6507,Sao Paulo,SP
2672,-23.4637,-46.6659,Sao Paulo,SP
2614,-23.4717,-46.6576,São Paulo,SP
2635,-23.4571,-46.6475,São Paulo,SP
2670,-23.4664,-46.665,Sao Paulo,SP
2678,-23.4547,-46.6639,Sao Paulo,SP
2637,-23.4536,-46.6474,Sao Paulo,SP
2677,-23.4541,-46.6648,São Paulo,SP
2631,-23.4586,-46.6483,Sao Paulo,SP
2643,-23.4681,-46.6504,Sao Paulo,SP
2653,-23.4534,-46.6584,São Paulo,SP
2760,-23.4801,-46.6814,Sao Paulo,SP
2712,-23.5054,-46.6816,Sao Paulo,SP
2721,-23.5015,-46.6735,Sao Paulo,SP
2739,-23.4858,-46.6889,São Paulo,SP
2710,-23.5075,-46.6737,Sao Paulo,SP
2730,-23.4972,-46.6913,Sao Paulo,SP
2751,-23.4896,-46.6819,Sao Paulo,SP
2765,-23.4754,-46.671,Sao Paulo,SP
2722,-23.5031,-46.684,Sao Paulo,SP
2752,-23.496,-46.6838,Sao Paulo,SP
2758,-23.4881,-46.6843,Sao Paulo,SP
2764,-23.4795,-46.6769,São Paulo,SP
2724,-23.4994,-46.6838,Sao Paulo,SP
2755,-23.4885,-46.6794,São Paulo,SP
2723,-23.5014,-46.6795,Sao Paulo,SP
2720,-23.501,-46.6736,Sao Paulo,SP
2731,-23.495,-46.6919,Sao Paulo,SP
2726,-23.5008,-46.6882,São Paulo,SP
2728,-23.5004,-46.689,Sao Paulo,SP
2757,-23.4865,-46.6844,Sao Paulo,SP
2714,-23.5066,-46.6878,Sao Paulo,SP
2735,-23.4933,-46.6928,Sao Paulo,SP
2763,-23.479,-46.675,Sao Paulo,SP
2736,-23.4904,-46.6898,Sao Paulo,SP
2734,-23.4859,-46.6922,Sao Paulo,SP
2762,-23.4833,-46.6782,Sao Paulo,SP
2727,-23.4963,-46.6863,Sao Paulo,SP
2733,-23.4969,-46.6954,Sao Paulo,SP
2732,-23.4992,-46.6961,Sao Paulo,SP
2759,-23.4834,-46.6807,Sao Paulo,SP
2725,-23.4997,-46.6839,Sao Paulo,SP
2738,-23.4899,-46.6877,São Paulo,SP
2729,-23.5037,-46.6899,Sao Paulo,SP
2715,-23.5037,-46.6766,São Paulo,SP
2754,-23.491,-46.6778,Sao Paulo,SP
2737,-23.4878,-46.6889,Sao Paulo,SP
2753,-23.4904,-46.6844,Sao Paulo,SP
2756,-23.4845,-46.6791,Sao Paulo,SP
2716,-23.499,-46.6853,São Paulo,SP
2717,-23.4937,-46.6852,Sao Paulo,SP
2713,-23.5081,-46.6861,Sao Paulo,SP
2701,-23.5078,-46.691,Sao Paulo,SP
2750,-23.4931,-46.6796,Sao Paulo,SP
2855,-23.454,-46.6988,Sao Paulo,SP
2840,-23.4818,-46.6886,Sao Paulo,SP
2874,-23.456,-46.6772,Sao Paulo,SP
2866,-23.4672,-46.6791,Sao Paulo,SP
2801,-23.4876,-46.6977,Sao Paulo,SP
2842,-23.4735,-46.6875,Sao Paulo,SP
2879,-23.451,-46.6952,Sao Paulo,SP
2848,-23.4657,-46.6885,Sao Paulo,SP
2809,-23.4733,-46.7043,Sao Paulo,SP
2814,-23.4581,-46.7058,Sao Paulo,SP
2841,-23.4813,-46.6846,Sao Paulo,SP
2878,-23.4507,-46.6869,Sao Paulo,SP
2871,-23.4633,-46.6778,Sao Paulo,SP
2881,-23.4676,-46.6758,Sao Paulo,SP
2815,-23.4447,-46.7147,Sao Paulo,SP
2859,-23.4434,-46.7067,São Paulo,SP
2820,-23.445,-46.709,São Paulo,SP
2834,-23.476,-46.6921,Sao Paulo,SP
2861,-23.4685,-46.6721,São Paulo,SP
2811,-23.4746,-46.7029,Sao Paulo,SP
2882,-23.4699,-46.667,Sao Paulo,SP
2804,-23.4838,-46.6953,Sao Paulo,SP
2865,-23.4745,-46.6769,Sao Paulo,SP
2835,-23.4721,-46.6929,Sao Paulo,SP
2837,-23.4646,-46.6992,Sao Paulo,SP
2847,-23.4688,-46.6873,São Paulo,SP
2839,-23.4767,-46.6815,Sao Paulo,SP
2850,-23.4608,-46.6869,São Paulo,SP
2831,-23.4728,-46.6906,Sao Paulo,SP
2812,-23.4561,-46.7126,Sao Paulo,SP
2813,-23.4515,-46.7125,Sao Paulo,SP
2873,-23.459,-46.686,São Paulo,SP
2863,-23.4743,-46.6735,Sao Paulo,SP
2849,-23.4635,-46.686,São Paulo,SP
2860,-23.4369,-46.7122,Sao Paulo,SP
2846,-23.4649,-46.6952,Sao Paulo,SP
2877,-23.4524,-46.6802,Sao Paulo,SP
2856,-23.4524,-46.6928,Sao Paulo,SP
2883,-23.44,-46.7167,Sao Paulo,SP
2816,-23.4616,-46.7095,São Paulo,SP
2845,-23.4687,-46.6925,Sao Paulo,SP
2867,-23.471,-46.6831,Sao Paulo,SP
2810,-23.4558,-46.7133,Sao Paulo,SP
2802,-23.4888,-46.6967,Sao Paulo,SP
2817,-23.4625,-46.7027,Sao Paulo,SP
2806,-23.4722,-46.6981,Sao Paulo,SP
2862,-23.4766,-46.6797,Sao Paulo,SP
2870,-23.4594,-46.677,Sao Paulo,SP
2805,-23.4772,-46.6975,Sao Paulo,SP
2880,-23.4666,-46.6726,São Paulo,SP
2864,-23.4718,-46.6842,Sao Paulo,SP
2875,-23.4608,-46.6836,Sao Paulo,SP
2851,-23.4585,-46.6916,Sao Paulo,SP
2872,-23.4633,-46.6712,Sao Paulo,SP
2853,-23.4564,-46.6967,São Paulo,SP
2844,-23.4727,-46.6903,Sao Paulo,SP
2803,-23.4869,-46.6937,Sao Paulo,SP
2854,-23.4556,-46.6976,Sao Paulo,SP
2808,-23.4674,-46.7039,Sao Paulo,SP
2807,-23.4704,-46.7,Sao Paulo,SP
2858,-23.4477,-46.7024,Sao Paulo,SP
2832,-23.4835,-46.6926,Sao Paulo,SP
2836,-23.472,-46.6967,Sao Paulo,SP
2857,-23.7488,-46.7493,Sao Paulo,SP
2833,-23.4785,-46.6932,Sao Paulo,SP
2888,-23.4659,-46.6749,Sao Paulo,SP
2829,-23.4951,-46.7026,Sao Paulo,SP
2876,-23.5048,-46.6758,Sao Paulo,SP
2992,-23.4491,-46.7251,Sao Paulo,SP
2960,-23.4931,-46.7023,Sao Paulo,SP
2976,-23.4781,-46.7174,Sao Paulo,SP
2987,-23.433,-46.7148,Sao Paulo,SP
2995,-23.4382,-46.7402,Sao Paulo,SP
2996,-23.4472,-46.7353,Sao Paulo,SP
2952,-23.4697,-46.7169,Sao Paulo,SP
2921,-23.4889,-46.7242,Sao Paulo,SP
2917,-23.4971,-46.7125,Sao Paulo,SP
2969,-23.4862,-46.7146,Sao Paulo,SP
2935,-23.489,-46.7157,São Paulo,SP
2991,-23.4342,-46.7255,Sao Paulo,SP
2951,-23.4729,-46.7238,Sao Paulo,SP
2914,-23.5036,-46.7084,Sao Paulo,SP
2989,-23.4298,-46.7212,Sao Paulo,SP
2945,-23.4815,-46.7271,Sao Paulo,SP
2998,-23.4406,-46.7225,São Paulo,SP
2957,-23.469,-46.7221,Sao Paulo,SP
2920,-23.4907,-46.7206,São Paulo,SP
2936,-23.4854,-46.7197,Sao Paulo,SP
2977,-23.4713,-46.7114,Sao Paulo,SP
2932,-23.4871,-46.7112,Sao Paulo,SP
2910,-23.5069,-46.6962,Sao Paulo,SP
2919,-23.4931,-46.7192,São Paulo,SP
2962,-23.4893,-46.6992,Sao Paulo,SP
2975,-23.4784,-46.7118,São Paulo,SP
2929,-23.4909,-46.706,Sao Paulo,SP
2965,-23.4832,-46.7063,Sao Paulo,SP
2927,-23.4978,-46.7049,São Paulo,SP
2918,-23.4977,-46.7161,Sao Paulo,SP
2942,-23.4761,-46.7229,Sao Paulo,SP
2984,-23.4457,-46.7213,Sao Paulo,SP
2964,-23.4846,-46.7049,Sao Paulo,SP
2913,-23.5015,-46.7138,Sao Paulo,SP
2937,-23.4839,-46.7221,Sao Paulo,SP
2950,-23.4796,-46.7182,Sao Paulo,SP
2966,-23.4704,-46.7104,Sao Paulo,SP
2912,-23.5061,-46.7072,Sao Paulo,SP
2986,-23.4343,-46.7153,Sao Paulo,SP
2930,-23.4923,-46.7085,Sao Paulo,SP
2968,-23.4768,-46.7053,Sao Paulo,SP
2961,-23.4919,-46.7003,Sao Paulo,SP
2983,-23.4504,-46.7183,São Paulo,SP
2990,-23.4316,-46.7245,Sao Paulo,SP
2911,-23.5047,-46.7046,Sao Paulo,SP
2982,-23.4565,-46.7169,São Paulo,SP
2967,-23.4804,-46.7026,Sao Paulo,SP
2941,-23.4794,-46.7233,Sao Paulo,SP
2926,-23.4999,-46.7013,Sao Paulo,SP
2993,-23.4548,-46.7355,Sao Paulo,SP
2939,-23.4726,-46.7358,São Paulo,SP
2928,-23.4934,-46.703,Sao Paulo,SP
2915,-23.4894,-46.7231,Sao Paulo,SP
2943,-23.4765,-46.725,Sao Paulo,SP
2933,-23.4943,-46.7113,São Paulo,SP
2940,-23.4799,-46.7238,Sao Paulo,SP
2931,-23.4981,-46.708,Sao Paulo,SP
2972,-23.4803,-46.7112,Sao Paulo,SP
2925,-23.5026,-46.6975,Sao Paulo,SP
2934,-23.491,-46.7152,Sao Paulo,SP
2956,-23.4713,-46.7225,Sao Paulo,SP
2963,-23.4858,-46.7022,Sao Paulo,SP
2985,-23.4413,-46.7188,Sao Paulo,SP
2978,-23.4739,-46.7072,Sao Paulo,SP
2938,-23.4846,-46.7232,Sao Paulo,SP
2944,-23.4757,-46.7253,Sao Paulo,SP
2916,-23.4882,-46.7204,Sao Paulo,SP
2924,-23.4945,-46.7092,Sao Paulo,SP
2959,-23.4902,-46.6987,Sao Paulo,SP
2979,-23.4765,-46.7061,Sao Paulo,SP
2997,-23.5793,-46.6683,Sao Paulo,SP
2994,-23.4579,-46.7365,São Paulo,SP
2970,-23.4812,-46.715,Sao Paulo,SP
2955,-23.4684,-46.7207,Sao Paulo,SP
2971,-23.4848,-46.7107,São Paulo,SP
2981,-23.4603,-46.7168,São Paulo,SP
2909,-23.5071,-46.6989,Sao Paulo,SP
2908,-23.502,-46.7002,Sao Paulo,SP
2988,-23.6084,-46.7404,São Paulo,SP
3088,-23.5273,-46.5614,Sao Paulo,SP
3012,-23.5407,-46.6156,Sao Paulo,SP
3080,-23.5329,-46.5793,Sao Paulo,SP
3084,-23.5347,-46.5705,Sao Paulo,SP
3060,-23.5381,-46.5855,Sao Paulo,SP
3025,-23.5349,-46.6095,Sao Paulo,SP
3081,-23.537,-46.5755,Sao Paulo,SP
3023,-23.5313,-46.611,Sao Paulo,SP
3021,-23.5274,-46.6023,Sao Paulo,SP
3018,-23.5317,-46.614,Sao Paulo,SP
3090,-23.5302,-46.559,Sao Paulo,SP
3043,-23.5495,-46.6159,São Paulo,SP
3029,-23.5287,-46.6203,Sao Paulo,SP
3071,-23.5337,-46.5623,Sao Paulo,SP
3064,-23.5309,-46.5575,Sao Paulo,SP
3057,-23.5426,-46.5934,Sao Paulo,SP
3053,-23.5412,-46.6075,Sao Paulo,SP
3089,-23.5298,-46.5623,Sao Paulo,SP
3015,-23.5372,-46.594,Sao Paulo,SP
3066,-23.5369,-46.5763,Sao Paulo,SP
3009,-23.5366,-46.6199,Sao Paulo,SP
3065,-23.5364,-46.5792,Sao Paulo,SP
3077,-23.5293,-46.5773,Sao Paulo,SP
3041,-23.5486,-46.6207,Sao Paulo,SP
3059,-23.5428,-46.5952,Sao Paulo,SP
3020,-23.536,-46.6014,São Paulo,SP
3062,-23.5427,-46.5945,Sao Paulo,SP
3063,-23.5305,-46.5562,Sao Paulo,SP
3052,-23.5414,-46.6096,Sao Paulo,SP
3061,-23.541,-46.5849,Sao Paulo,SP
3086,-23.5288,-46.5692,Sao Paulo,SP
3034,-23.5238,-46.6158,Sao Paulo,SP
3022,-23.5257,-46.6065,São Paulo,SP
3058,-23.5401,-46.5935,Sao Paulo,SP
3087,-23.5301,-46.5641,Sao Paulo,SP
3073,-23.5311,-46.5554,São Paulo,SP
3003,-23.5446,-46.6223,Sao Paulo,SP
3024,-23.5341,-46.6053,Sao Paulo,SP
3004,-23.5425,-46.6171,Sao Paulo,SP
3030,-23.5277,-46.6186,Sao Paulo,SP
3045,-23.5388,-46.5947,Sao Paulo,SP
3069,-23.536,-46.5649,Sao Paulo,SP
3001,-23.5414,-46.614,Sao Paulo,SP
3047,-23.5396,-46.6016,Sao Paulo,SP
3006,-23.5431,-46.6237,Sao Paulo,SP
3035,-23.5242,-46.6138,Sao Paulo,SP
3067,-23.5412,-46.5855,São Paulo,SP
3019,-23.5243,-46.6085,Sao Paulo,SP
3040,-23.5507,-46.6225,Sao Paulo,SP
3027,-23.5312,-46.6147,Sao Paulo,SP
3011,-23.535,-46.6171,Sao Paulo,SP
3050,-23.5425,-46.6136,Sao Paulo,SP
3085,-23.5336,-46.569,Sao Paulo,SP
3008,-23.5423,-46.6208,Sao Paulo,SP
3042,-23.5476,-46.6194,Sao Paulo,SP
3016,-23.538,-46.6197,Sao Paulo,SP
3013,-23.5326,-46.6164,São Paulo,SP
3070,-23.539,-46.5722,Sao Paulo,SP
3002,-23.5468,-46.6237,São Paulo,SP
3031,-23.5283,-46.6194,Sao Paulo,SP
3051,-23.5401,-46.5972,Sao Paulo,SP
3068,-23.5376,-46.5682,Sao Paulo,SP
3072,-23.5341,-46.5547,Sao Paulo,SP
3010,-23.5372,-46.6181,Sao Paulo,SP
3014,-23.5391,-46.6073,Sao Paulo,SP
3028,-23.527,-46.611,São Paulo,SP
3054,-23.5416,-46.6032,Sao Paulo,SP
3033,-23.5286,-46.6254,Sao Paulo,SP
3055,-23.5434,-46.5967,Sao Paulo,SP
3005,-23.5431,-46.6265,Sao Paulo,SP
3017,-23.5324,-46.614,Sao Paulo,SP
3032,-23.5317,-46.6214,São Paulo,SP
3026,-23.5265,-46.6068,Sao Paulo,SP
3007,-23.5415,-46.6269,Sao Paulo,SP
3076,-23.5378,-46.582,Sao Paulo,SP
3044,-23.5517,-46.6208,Sao Paulo,SP
3036,-23.5196,-46.6186,São Paulo,SP
3046,-23.5436,-46.6162,Sao Paulo,SP
3074,-23.5267,-46.564,São Paulo,SP
3165,-23.5619,-46.5802,Sao Paulo,SP
3166,-23.5506,-46.597,Sao Paulo,SP
3174,-23.5469,-46.5906,Sao Paulo,SP
3161,-23.5809,-46.5632,Sao Paulo,SP
3114,-23.5655,-46.5952,Sao Paulo,SP
3105,-23.5539,-46.6226,Sao Paulo,SP
3183,-23.5588,-46.5943,Sao Paulo,SP
3111,-23.5581,-46.6059,Sao Paulo,SP
3181,-23.5589,-46.5819,Sao Paulo,SP
3146,-23.596,-46.5723,Sao Paulo,SP
3193,-23.5755,-46.5788,Sao Paulo,SP
3112,-23.5571,-46.6045,Sao Paulo,SP
3150,-23.5836,-46.5891,Sao Paulo,SP
3134,-23.5854,-46.5843,Sao Paulo,SP
3186,-23.5673,-46.5831,Sao Paulo,SP
3168,-23.5564,-46.5906,Sao Paulo,SP
3125,-23.5765,-46.5913,Sao Paulo,SP
3124,-23.5679,-46.5924,Sao Paulo,SP
3184,-23.5634,-46.5864,Sao Paulo,SP
3132,-23.5829,-46.5839,Sao Paulo,SP
3136,-23.5774,-46.5806,Sao Paulo,SP
3156,-23.5814,-46.5644,Sao Paulo,SP
3133,-23.5968,-46.5772,Sao Paulo,SP
3116,-23.5673,-46.5871,Sao Paulo,SP
3131,-23.579,-46.5782,Sao Paulo,SP
3164,-23.5464,-46.6055,Sao Paulo,SP
3191,-23.5691,-46.5724,Sao Paulo,SP
3189,-23.5691,-46.5796,Sao Paulo,SP
3152,-23.5935,-46.581,Sao Paulo,SP
3153,-23.5975,-46.579,São Paulo,SP
3113,-23.5601,-46.6033,Sao Paulo,SP
3182,-23.5595,-46.5903,São Paulo,SP
3121,-23.5618,-46.6014,Sao Paulo,SP
3115,-23.5721,-46.5874,Sao Paulo,SP
3175,-23.551,-46.5832,Sao Paulo,SP
3122,-23.5694,-46.5913,Sao Paulo,SP
3149,-23.5748,-46.5875,Sao Paulo,SP
3171,-23.5518,-46.5887,Sao Paulo,SP
3179,-23.554,-46.5807,Sao Paulo,SP
3167,-23.5549,-46.5944,São Paulo,SP
3106,-23.5577,-46.6148,São Paulo,SP
3190,-23.5652,-46.5747,Sao Paulo,SP
3176,-23.5494,-46.5875,Sao Paulo,SP
3127,-23.5774,-46.5893,Sao Paulo,SP
3120,-23.5595,-46.5964,São Paulo,SP
3188,-23.5643,-46.5782,Sao Paulo,SP
3169,-23.5505,-46.5952,Sao Paulo,SP
3118,-23.5605,-46.5952,Sao Paulo,SP
3192,-23.5707,-46.5789,Sao Paulo,SP
3185,-23.5635,-46.5844,Sao Paulo,SP
3119,-23.5659,-46.5916,Sao Paulo,SP
3147,-23.5963,-46.5651,Sao Paulo,SP
3138,-23.5876,-46.5818,Sao Paulo,SP
3170,-23.5494,-46.593,Sao Paulo,SP
3141,-23.59,-46.5707,Sao Paulo,SP
3158,-23.5775,-46.5648,Sao Paulo,SP
3187,-23.5662,-46.5802,Sao Paulo,SP
3110,-23.5569,-46.6085,Sao Paulo,SP
3195,-23.5686,-46.5827,Sao Paulo,SP
3128,-23.5775,-46.5846,Sao Paulo,SP
3137,-23.5805,-46.5734,Sao Paulo,SP
3126,-23.5807,-46.5916,Sao Paulo,SP
3103,-23.5543,-46.6127,Sao Paulo,SP
3159,-23.5795,-46.5698,Sao Paulo,SP
3129,-23.5772,-46.5835,São Paulo,SP
3180,-23.5613,-46.5876,Sao Paulo,SP
3102,-23.5527,-46.6249,Sao Paulo,SP
3101,-23.554,-46.6136,Sao Paulo,SP
3178,-23.5542,-46.5845,São Paulo,SP
3145,-23.591,-46.5728,Sao Paulo,SP
3143,-23.5892,-46.5809,Sao Paulo,SP
3104,-23.5536,-46.6221,Sao Paulo,SP
3117,-23.5609,-46.5931,Sao Paulo,SP
3139,-23.5865,-46.5809,Sao Paulo,SP
3154,-23.5826,-46.5638,Sao Paulo,SP
3109,-23.5763,-46.5977,Sao Paulo,SP
3144,-23.5935,-46.5735,São Paulo,SP
3123,-23.5685,-46.5982,Sao Paulo,SP
3142,-23.5914,-46.577,Sao Paulo,SP
3155,-23.5828,-46.5712,Sao Paulo,SP
3107,-23.5642,-46.6066,São Paulo,SP
3163,-23.5461,-46.5953,Sao Paulo,SP
3160,-23.5785,-46.5629,São Paulo,SP
3172,-23.5483,-46.5902,Sao Paulo,SP
3157,-23.5771,-46.5697,Sao Paulo,SP
3162,-23.5507,-46.6018,Sao Paulo,SP
3177,-23.5496,-46.5862,São Paulo,SP
3151,-23.5827,-46.5869,Sao Paulo,SP
3140,-23.587,-46.5758,Sao Paulo,SP
3108,-23.5638,-46.6098,Sao Paulo,SP
3135,-23.5759,-46.5801,Sao Paulo,SP
3173,-23.5568,-46.5803,Sao Paulo,SP
3130,-23.58,-46.5832,Sao Paulo,SP
3194,-23.5679,-46.5739,São Paulo,SP
